Gene	Is_Overlapped_gene(1,0)	Number_Overlapped_gene	Is_Unique_gene(1,0)	Longest_transcript	TPM_mean	TPM_sd	TPM_rsd	TPM_max	TPM_min
TraesCSU02G176400	0	0	1	TraesCSU02G176400.1	0.028093886	0.07145532	2.5434475	0.24897198	0.0
TraesCSU02G176500	0	0	1	TraesCSU02G176500.1	8.759155E-4	0.004320157	4.932162	0.02511355	0.0
TraesCSU02G176600	0	0	1	TraesCSU02G176600.1	8.759155E-4	0.004320157	4.932162	0.02511355	0.0
TraesCSU02G176700	0	0	1	TraesCSU02G176700.1	0.0075567174	0.024785258	3.2798975	0.122849	0.0
TraesCSU02G176800	0	0	1	TraesCSU02G176800.1	8.595886	14.486904	1.6853299	61.25486	0.0
TraesCSU02G176900	0	0	1	TraesCSU02G176900.1	1.3422661	2.052848	1.5293899	8.30167	0.0
TraesCSU02G177000	0	0	1	TraesCSU02G177000.1	27.577536	46.8926	1.7003913	162.905	0.0
TraesCSU02G177100	0	0	1	TraesCSU02G177100.1	0.02859149	0.090882234	3.1786463	0.4191727	0.0
TraesCSU02G177200	0	0	1	TraesCSU02G177200.1	1.0988095E-4	6.5006444E-4	5.91608	0.0038458332	0.0
TraesCSU02G177300	0	0	1	TraesCSU02G177300.1	1.7959572E-4	0.0010625026	5.91608	0.00628585	0.0
TraesCSU02G177400	0	0	1	TraesCSU02G177400.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G177500	0	0	1	TraesCSU02G177500.2	6.800546E-4	0.00329717	4.84839	0.019061483	0.0
TraesCSU02G177600	0	0	1	TraesCSU02G177600.1	0.5859039	0.8457863	1.4435581	3.733414	0.0
TraesCSU02G177700	0	0	1	TraesCSU02G177700.1	0.07015489	0.058517344	0.8341164	0.22476576	0.0
TraesCSU02G177800	0	0	1	TraesCSU02G177800.1	0.012965832	0.032187834	2.4825122	0.17149334	0.0
TraesCSU02G177900	0	0	1	TraesCSU02G177900.1	0.06522685	0.3685909	5.6509075	2.1828532	0.0
TraesCSU02G178000	0	0	1	TraesCSU02G178000.1	0.026672434	0.052606434	1.9723148	0.21372785	0.0
TraesCSU02G178100	0	0	1	TraesCSU02G178100.1	0.15267053	0.22381048	1.4659704	0.8787274	0.0
TraesCSU02G178200	0	0	1	TraesCSU02G178200.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G178300	0	0	1	TraesCSU02G178300.1	0.5859039	0.8457863	1.4435581	3.733414	0.0
TraesCSU02G178400	0	0	1	TraesCSU02G178400.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G178500	0	0	1	TraesCSU02G178500.1	8.638156	3.5394015	0.40974042	14.966634	3.4289534
TraesCSU02G178600	0	0	1	TraesCSU02G178600.1	0.052935485	0.14052762	2.654696	0.72059435	0.0
TraesCSU02G178700	0	0	1	TraesCSU02G178700.1	0.003861512	0.008061817	2.087736	0.036056668	0.0
TraesCSU02G178800	0	0	1	TraesCSU02G178800.1	0.010460294	0.02541025	2.42921	0.13582447	0.0
TraesCSU02G179000	0	0	1	TraesCSU02G179000.1	1.1287857	0.2906275	0.25746918	1.7195367	0.5412268
TraesCSU02G179100	0	0	1	TraesCSU02G179100.1	0.13785073	0.2299991	1.6684648	1.151179	0.0
TraesCSU02G179200	0	0	1	TraesCSU02G179200.1	0.020019665	0.03359798	1.6782488	0.17172633	0.0
TraesCSU02G179300	0	0	1	TraesCSU02G179300.1	0.32426754	0.6168001	1.9021335	2.9254286	0.0
TraesCSU02G179400	0	0	1	TraesCSU02G179400.1	0.11079746	0.42932734	3.8748846	2.4706957	0.0
TraesCSU02G179500	0	0	1	TraesCSU02G179500.1	0.005874797	0.018772708	3.195465	0.078019336	0.0
TraesCSU02G179600	0	0	1	TraesCSU02G179600.1	0.12306052	0.28559065	2.3207333	1.1244427	0.0
TraesCSU02G179700	0	0	1	TraesCSU02G179700.1	0.12306052	0.28559065	2.3207333	1.1244427	0.0
TraesCSU02G179800	0	0	1	TraesCSU02G179800.1	0.059638567	0.08365765	1.4027442	0.4883043	0.0
TraesCSU02G179900	0	0	1	TraesCSU02G179900.1	0.067478985	0.20297587	3.0079865	1.0500091	0.0
TraesCSU02G180000	0	0	1	TraesCSU02G180000.1	0.075669475	0.22733328	3.004293	1.1939963	0.0
TraesCSU02G180100	0	0	1	TraesCSU02G180100.1	0.01195348	0.03492149	2.92145	0.15512086	1.6974767E-6
TraesCSU02G180200	0	0	1	TraesCSU02G180200.1	0.0026984822	0.011557931	4.283123	0.0601979	0.0
TraesCSU02G180300	0	0	1	TraesCSU02G180300.1	0.003975525	0.0076407427	1.9219456	0.03231931	0.0
TraesCSU02G180400	0	0	1	TraesCSU02G180400.1	0.09039988	0.25676134	2.8402839	1.3798283	0.0
TraesCSU02G180500	0	0	1	TraesCSU02G180500.1	9.785521	3.3604236	0.34340775	18.7226	2.2142067
TraesCSU02G180600	0	0	1	TraesCSU02G180600.1	5.4024644	4.7653055	0.8820614	27.6116	0.9436787
TraesCSU02G180700	0	0	1	TraesCSU02G180700.1	0.0074908994	0.0086845765	1.1593504	0.030167533	0.0
TraesCSU02G180800	0	0	1	TraesCSU02G180800.1	0.09222832	0.30471006	3.3038664	1.6266468	0.0
TraesCSU02G180900	0	0	1	TraesCSU02G180900.1	2.7966855	1.2336289	0.4411039	7.20459	0.693511
TraesCSU02G181000	0	0	1	TraesCSU02G181000.1	0.2864527	0.36887202	1.2877239	2.0631886	0.0
TraesCSU02G181100	0	0	1	TraesCSU02G181100.1	1.5466875	4.760762	3.0780375	24.576366	0.0
TraesCSU02G181200	0	0	1	TraesCSU02G181200.1	0.13020143	0.31036773	2.3837507	1.3366464	0.0
TraesCSU02G181400	0	0	1	TraesCSU02G181400.2	23.14335	7.8642883	0.3398077	51.093933	10.059504
TraesCSU02G181500	0	0	1	TraesCSU02G181500.1	1.1598703	0.85655373	0.73849094	3.1458066	0.024804266
TraesCSU02G181600	0	0	1	TraesCSU02G181600.1	4.5063772E-4	0.001740025	3.8612502	0.0077201	0.0
TraesCSU02G181700	0	0	1	TraesCSU02G181700.1	0.030531382	0.1806261	5.91608	1.0685984	0.0
TraesCSU02G181800	0	0	1	TraesCSU02G181800.1	0.0069028726	0.018143479	2.6283953	0.069857955	0.0
TraesCSU02G182000	0	0	1	TraesCSU02G182000.1	0.06876722	0.15111947	2.197551	0.51201916	0.0
TraesCSU02G182100	0	0	1	TraesCSU02G182100.1	2.869733E-4	0.0012834764	4.472459	0.007077433	0.0
TraesCSU02G182200	0	0	1	TraesCSU02G182200.1	0.018174581	0.040112607	2.2070718	0.20490733	0.0
TraesCSU02G182300	0	0	1	TraesCSU02G182300.1	0.01101461	0.020888953	1.8964769	0.083567336	0.0
TraesCSU02G182400	0	0	1	TraesCSU02G182400.1	0.06426207	0.35814935	5.5732617	2.1186588	0.0
TraesCSU02G182500	0	0	1	TraesCSU02G182500.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G182600	0	0	1	TraesCSU02G182600.1	4.109069E-4	0.0018080698	4.400193	0.0098026	0.0
TraesCSU02G182638	0	0	1	TraesCSU02G182638.1	0.22727074	1.2004862	5.282185	7.1188393	0.0
TraesCSU02G182700	0	0	1	TraesCSU02G182700.1	0.16811284	0.8084439	4.8089356	4.659605	0.0
TraesCSU02G182800	0	0	1	TraesCSU02G182800.1	27.590542	17.265259	0.62576723	91.18726	4.99816
TraesCSU02G182900	0	0	1	TraesCSU02G182900.1	5.2794913E-4	0.0025812332	4.88917	0.01496483	0.0
TraesCSU02G183000	0	0	1	TraesCSU02G183000.1	0.079569586	0.23103036	2.9035008	0.908868	0.0
TraesCSU02G183100	0	0	1	TraesCSU02G183100.1	0.7650902	0.38630944	0.5049201	1.74859	0.28036833
TraesCSU02G183200	0	0	1	TraesCSU02G183200.1	10.455669	40.958496	3.9173481	194.3786	0.0
TraesCSU02G183300	0	0	1	TraesCSU02G183300.1	1.5710692E-4	9.29457E-4	5.91608	0.0054987418	0.0
TraesCSU02G183400	0	0	1	TraesCSU02G183400.1	13.624915	66.742905	4.898592	392.7509	0.0
TraesCSU02G183500	0	0	1	TraesCSU02G183500.1	1.1634185	2.097657	1.8030114	8.832307	0.0
TraesCSU02G183600	0	0	1	TraesCSU02G183600.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G183700	0	0	1	TraesCSU02G183700.1	0.0055663153	0.026520716	4.764501	0.152277	0.0
TraesCSU02G183800	0	0	1	TraesCSU02G183800.1	5.7969546	1.7800317	0.30706322	9.071664	2.91696
TraesCSU02G183900	0	0	1	TraesCSU02G183900.1	0.0023714902	0.005144184	2.1691778	0.0242509	0.0
TraesCSU02G184000	0	0	1	TraesCSU02G184000.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G184100	0	0	1	TraesCSU02G184100.1	0.15267348	0.27746436	1.817371	0.998731	0.0
TraesCSU02G184200	0	0	1	TraesCSU02G184200.1	0.15164645	0.18803437	1.2399524	0.6906322	0.0
TraesCSU02G184300	0	0	1	TraesCSU02G184300.1	0.5598357	0.252291	0.45065188	1.1424906	0.094125
TraesCSU02G184400	0	0	1	TraesCSU02G184400.1	0.13746573	0.48503774	3.5284266	2.6527934	0.0
TraesCSU02G184500	0	0	1	TraesCSU02G184500.1	0.6681137	2.5154917	3.7650654	10.7764635	0.0
TraesCSU02G184600	0	0	1	TraesCSU02G184600.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G184700	0	0	1	TraesCSU02G184700.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G184800	0	0	1	TraesCSU02G184800.1	8.424337	8.788625	1.0432422	40.095734	0.21628867
TraesCSU02G184900	0	0	1	TraesCSU02G184900.1	0.079569586	0.23103036	2.9035008	0.908868	0.0
TraesCSU02G184924	0	0	1	TraesCSU02G184924.1	0.895277	2.6577246	2.968606	12.466833	0.0
TraesCSU02G185000	0	0	1	TraesCSU02G185000.1	8.2225585E-4	0.002869859	3.4902263	0.013781333	0.0
TraesCSU02G185100	0	0	1	TraesCSU02G185100.1	0.382303	0.15610167	0.40831923	0.768036	0.12737633
TraesCSU02G185200	0	0	1	TraesCSU02G185200.1	5.1229354E-4	0.0030307693	5.91608	0.017930273	0.0
TraesCSU02G185300	0	0	1	TraesCSU02G185300.1	0.0056107594	0.02374086	4.2313094	0.131633	0.0
TraesCSU02G185400	0	0	1	TraesCSU02G185400.1	0.012619608	0.0562073	4.453965	0.30872196	0.0
TraesCSU02G185500	0	0	1	TraesCSU02G185500.1	0.0534803	0.29403928	5.498086	1.7417567	0.0
TraesCSU02G185600	0	0	1	TraesCSU02G185600.1	4.5063772E-4	0.001740025	3.8612502	0.0077201	0.0
TraesCSU02G185700	0	0	1	TraesCSU02G185700.1	0.00426401	0.015761493	3.6964011	0.087830566	0.0
TraesCSU02G185800	0	0	1	TraesCSU02G185800.1	7.0946856E-4	0.0041972725	5.91608	0.0248314	0.0
TraesCSU02G185900	0	0	1	TraesCSU02G185900.1	0.04578714	0.106805295	2.3326483	0.50683075	0.0
TraesCSU02G186100	0	0	1	TraesCSU02G186100.1	0.12306052	0.28559065	2.3207333	1.1244427	0.0
TraesCSU02G186200	0	0	1	TraesCSU02G186200.1	0.004012958	0.009612817	2.3954444	0.042564332	0.0
TraesCSU02G186300	0	0	1	TraesCSU02G186300.1	0.001578862	0.009340673	5.91608	0.055260167	0.0
TraesCSU02G186400	0	0	1	TraesCSU02G186400.1	0.0026984822	0.011557931	4.283123	0.0601979	0.0
TraesCSU02G186500	0	0	1	TraesCSU02G186500.1	2.632476E-4	0.0015573938	5.91608	0.009213666	0.0
TraesCSU02G186600	0	0	1	TraesCSU02G186600.1	0.09546425	0.074337505	0.7786947	0.3185833	0.0
TraesCSU02G186700	0	0	1	TraesCSU02G186700.1	0.0026772365	0.00889339	3.3218546	0.034094334	0.0
TraesCSU02G186800	0	0	1	TraesCSU02G186800.2	2.9413564	2.6786618	0.91068935	11.835412	0.0915446
TraesCSU02G186900	0	0	1	TraesCSU02G186900.1	0.0031391953	0.014621468	4.6577125	0.083023	0.0
TraesCSU02G187000	0	0	1	TraesCSU02G187000.1	0.09055399	0.26137185	2.8863647	1.1689608	0.0
TraesCSU02G187100	0	0	1	TraesCSU02G187100.2	23.079685	16.34005	0.7079841	85.14727	3.8042533
TraesCSU02G187200	0	0	1	TraesCSU02G187200.1	23.971298	49.46436	2.0634825	249.6954	0.0
TraesCSU02G187300	0	0	1	TraesCSU02G187300.1	0.06633065	0.10317393	1.5554488	0.44150335	0.0
TraesCSU02G187400	0	0	1	TraesCSU02G187400.1	0.0014124516	0.0027568536	1.9518217	0.010406267	0.0
TraesCSU02G187500	0	0	1	TraesCSU02G187500.1	0.087562576	0.15241222	1.7406092	0.66515434	0.0
TraesCSU02G187600	0	0	1	TraesCSU02G187600.1	0.2165078	0.23927465	1.1051549	0.70040935	0.0
TraesCSU02G187700	0	0	1	TraesCSU02G187700.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G187800	0	0	1	TraesCSU02G187800.1	6.399881E-4	0.002924068	4.568941	0.01640415	0.0
TraesCSU02G187900	0	0	1	TraesCSU02G187900.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G188000	0	0	1	TraesCSU02G188000.1	3.2426513E-4	9.355785E-4	2.885227	0.0038171166	0.0
TraesCSU02G188100	0	0	1	TraesCSU02G188100.1	0.0012177968	0.00607964	4.992327	0.035458166	0.0
TraesCSU02G188200	0	0	1	TraesCSU02G188200.1	0.011516268	0.025243644	2.1919987	0.111447334	0.0
TraesCSU02G188300	0	0	1	TraesCSU02G188300.1	0.005600745	0.012907919	2.304679	0.06430097	0.0
TraesCSU02G188400	0	0	1	TraesCSU02G188400.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G188500	0	0	1	TraesCSU02G188500.1	2.1389755E-4	0.0012266238	5.734632	0.0072599333	0.0
TraesCSU02G188600	0	0	1	TraesCSU02G188600.1	0.003225719	0.012095207	3.7496157	0.053005334	0.0
TraesCSU02G188700	0	0	1	TraesCSU02G188700.1	3.2504478	2.9427705	0.90534306	11.993	0.03803
TraesCSU02G188800	0	0	1	TraesCSU02G188800.1	143.76347	611.04865	4.250375	3174.8633	0.0
TraesCSU02G188900	0	0	1	TraesCSU02G188900.1	4.4681653E-4	0.0018837377	4.215909	0.009455278	0.0
TraesCSU02G189000	0	0	1	TraesCSU02G189000.1	0.37346512	0.4847246	1.2979113	1.7836109	0.0
TraesCSU02G189100	0	0	1	TraesCSU02G189100.1	0.29514357	0.2635699	0.89302266	1.2426077	0.0092064
TraesCSU02G189200	0	0	1	TraesCSU02G189200.1	0.0021450238	0.010412223	4.85413	0.06021983	0.0
TraesCSU02G189300	0	0	1	TraesCSU02G189300.1	6.339229E-4	0.0029864984	4.7111382	0.017059334	0.0
TraesCSU02G189400	0	0	1	TraesCSU02G189400.1	0.30500117	0.69356006	2.273959	2.4746833	0.0
TraesCSU02G189500	0	0	1	TraesCSU02G189500.1	3.5484095	1.5740093	0.44358164	9.331057	1.6445433
TraesCSU02G189600	0	0	1	TraesCSU02G189600.1	0.09766629	0.13369483	1.3688942	0.6241268	0.0
TraesCSU02G189700	0	0	1	TraesCSU02G189700.1	0.8433509	1.6671479	1.976814	9.5637865	0.0
TraesCSU02G189800	0	0	1	TraesCSU02G189800.1	1.2919176	1.8420045	1.425791	7.0481286	0.0
TraesCSU02G189900	0	0	1	TraesCSU02G189900.1	0.1208075	0.27821317	2.3029463	1.4698075	0.0
TraesCSU02G190000	0	0	1	TraesCSU02G190000.1	0.00802883	0.028918399	3.6018195	0.17001666	0.0
TraesCSU02G190100	0	0	1	TraesCSU02G190100.1	0.0016146506	0.003360071	2.0809896	0.012128317	0.0
TraesCSU02G190200	0	0	1	TraesCSU02G190200.1	0.0018460714	0.008450807	4.577725	0.047472667	0.0
TraesCSU02G190300	0	0	1	TraesCSU02G190300.1	0.008240083	0.037196558	4.5140996	0.2184323	0.0
TraesCSU02G190400	0	0	1	TraesCSU02G190400.1	1.3560749	4.1709957	3.0757854	18.8437	0.0
TraesCSU02G190500	0	0	1	TraesCSU02G190500.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G190600	0	0	1	TraesCSU02G190600.1	2.6089518	2.4781678	0.94987106	11.400187	0.0416516
TraesCSU02G190700	0	0	1	TraesCSU02G190700.1	0.7691587	1.2829926	1.6680466	5.55394	0.0
TraesCSU02G190800	0	0	1	TraesCSU02G190800.1	0.008742791	0.03459922	3.957457	0.19965817	0.0
TraesCSU02G190900	0	0	1	TraesCSU02G190900.1	0.0055059968	0.019408531	3.5249805	0.09221142	0.0
TraesCSU02G191000	0	0	1	TraesCSU02G191000.1	0.010952358	0.015058682	1.374926	0.052328467	0.0
TraesCSU02G191100	0	0	1	TraesCSU02G191100.1	1.2292132E-4	7.272124E-4	5.91608	0.0043022465	0.0
TraesCSU02G191200	0	0	1	TraesCSU02G191200.1	2.1379564	0.97592306	0.45647475	4.3488336	0.436173
TraesCSU02G191300	0	0	1	TraesCSU02G191300.1	0.02902857	0.03935632	1.3557788	0.16839707	0.0
TraesCSU02G191400	0	0	1	TraesCSU02G191400.1	14.075148	7.798269	0.55404526	28.7594	2.71153
TraesCSU02G191500	0	0	1	TraesCSU02G191500.1	0.033439532	0.096442044	2.8840725	0.48881668	0.0
TraesCSU02G191600	0	0	1	TraesCSU02G191600.1	0.048913393	0.06010385	1.228781	0.30556133	0.0
TraesCSU02G191700	0	0	1	TraesCSU02G191700.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G191800	0	0	1	TraesCSU02G191800.1	0.008212958	0.022104498	2.6914175	0.12425367	0.0
TraesCSU02G191900	0	0	1	TraesCSU02G191900.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G192000	0	0	1	TraesCSU02G192000.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G192100	0	0	1	TraesCSU02G192100.1	1.6635481	0.87986434	0.52890825	4.7806034	0.43835616
TraesCSU02G192200	0	0	1	TraesCSU02G192200.1	1.8618153	2.8944027	1.5546132	13.2269335	0.0
TraesCSU02G192300	0	0	1	TraesCSU02G192300.1	0.19194058	0.42758662	2.227703	1.7201366	0.0
TraesCSU02G192400	0	0	1	TraesCSU02G192400.1	0.2648224	0.19389625	0.73217463	0.9337043	0.07993776
TraesCSU02G192500	0	0	1	TraesCSU02G192500.1	1.1677663	1.2132136	1.038918	6.5951033	0.032392234
TraesCSU02G192600	0	0	1	TraesCSU02G192600.1	0.013223069	0.05470632	4.137188	0.32064366	0.0
TraesCSU02G192700	0	0	1	TraesCSU02G192700.1	1.1133183	1.1628517	1.0444916	7.254938	0.0556912
TraesCSU02G192800	0	0	1	TraesCSU02G192800.1	6.4960265	5.4958205	0.84602803	25.066017	0.7693976
TraesCSU02G192900	0	0	1	TraesCSU02G192900.1	0.09039988	0.25676134	2.8402839	1.3798283	0.0
TraesCSU02G193000	0	0	1	TraesCSU02G193000.1	0.38367674	0.8524081	2.221683	5.0549865	0.0
TraesCSU02G193100	0	0	1	TraesCSU02G193100.1	0.009376766	0.015933707	1.6992755	0.05715633	0.0
TraesCSU02G193300	0	0	1	TraesCSU02G193300.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G193400	0	0	1	TraesCSU02G193400.1	0.0060266093	0.0356539	5.91608	0.21093133	0.0
TraesCSU02G193500	0	0	1	TraesCSU02G193500.1	0.0060266093	0.0356539	5.91608	0.21093133	0.0
TraesCSU02G193700	0	0	1	TraesCSU02G193700.1	0.046811815	0.15131785	3.2324715	0.82988816	0.0
TraesCSU02G193800	0	0	1	TraesCSU02G193800.1	0.81328696	1.3913212	1.7107383	5.047624	0.0
TraesCSU02G193900	0	0	1	TraesCSU02G193900.1	0.16881387	0.11163213	0.6612735	0.53937334	0.03474463
TraesCSU02G194000	0	0	1	TraesCSU02G194000.1	9.143381E-4	0.005409297	5.91608	0.032001834	0.0
TraesCSU02G194100	0	0	1	TraesCSU02G194100.1	0.010514917	0.011689702	1.1117256	0.040493533	0.0
TraesCSU02G194200	0	0	1	TraesCSU02G194200.1	1.1792926	0.9954625	0.8441183	4.1905365	1.4986334E-8
TraesCSU02G194300	0	0	1	TraesCSU02G194300.1	0.0011512943	0.0040396336	3.508776	0.0183405	0.0
TraesCSU02G194400	0	0	1	TraesCSU02G194400.1	0.40062562	1.5462095	3.8594873	8.48035	0.0
TraesCSU02G194500	0	0	1	TraesCSU02G194500.1	0.74891716	1.2475147	1.665758	6.2177033	0.011415583
TraesCSU02G194600	0	0	1	TraesCSU02G194600.1	1.0689794	2.359851	2.207574	11.690133	0.0
TraesCSU02G194700	0	0	1	TraesCSU02G194700.1	2.222571	1.8933189	0.8518598	7.5067134	0.031766
TraesCSU02G194800	0	0	1	TraesCSU02G194800.1	0.0063918717	0.01728693	2.7045176	0.08557619	0.0
TraesCSU02G194900	0	0	1	TraesCSU02G194900.1	0.0075749047	0.01210313	1.597793	0.0439645	0.0
TraesCSU02G195000	0	0	1	TraesCSU02G195000.1	0.097712144	0.3430595	3.5109196	2.05891	0.0
TraesCSU02G195100	0	0	1	TraesCSU02G195100.1	0.094092876	0.11710543	1.2445728	0.470262	0.0
TraesCSU02G195200	0	0	1	TraesCSU02G195200.1	0.0055059968	0.019408531	3.5249805	0.09221142	0.0
TraesCSU02G195400	0	0	1	TraesCSU02G195400.1	0.08151383	0.13749033	1.6867117	0.71723235	0.0
TraesCSU02G195500	0	0	1	TraesCSU02G195500.1	0.042133905	0.15387802	3.6521184	0.839053	0.0
TraesCSU02G195600	0	0	1	TraesCSU02G195600.1	0.033105634	0.06685733	2.019515	0.31527168	0.0
TraesCSU02G195700	0	0	1	TraesCSU02G195700.1	2.9290507	5.3054333	1.8113148	24.08325	0.0
TraesCSU02G195800	0	0	1	TraesCSU02G195800.1	8.82864	9.1098795	1.0318553	39.3727	1.3520334
TraesCSU02G195900	0	0	1	TraesCSU02G195900.1	2.7190425	8.700783	3.1999438	40.045937	0.0
TraesCSU02G196000	0	0	1	TraesCSU02G196000.1	1.4492011	4.300092	2.9672155	18.919598	0.0
TraesCSU02G196100	0	0	1	TraesCSU02G196100.2	0.61570054	0.75674593	1.2290812	2.73129	0.0
TraesCSU02G196200	0	0	1	TraesCSU02G196200.1	13.988136	7.9706917	0.56981796	30.521784	2.1138368
TraesCSU02G196300	0	0	1	TraesCSU02G196300.1	4.1140235E-4	0.002433889	5.91608	0.014399082	0.0
TraesCSU02G196400	0	0	1	TraesCSU02G196400.2	1.8359885	1.0766537	0.58641636	4.75359	0.086797334
TraesCSU02G196500	0	0	1	TraesCSU02G196500.2	0.055800594	0.071772635	1.2862343	0.27138433	0.0
TraesCSU02G196600	0	0	1	TraesCSU02G196600.1	0.00426401	0.015761493	3.6964011	0.087830566	0.0
TraesCSU02G196700	0	0	1	TraesCSU02G196700.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G196800	0	0	1	TraesCSU02G196800.1	0.027072348	0.023010748	0.84997237	0.089493416	0.0
TraesCSU02G196900	0	0	1	TraesCSU02G196900.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G197000	0	0	1	TraesCSU02G197000.1	0.0011312647	0.0046728444	4.130637	0.021090332	0.0
TraesCSU02G197100	0	0	1	TraesCSU02G197100.1	0.011397959	0.055008866	4.8262033	0.32216	0.0
TraesCSU02G197200	0	0	1	TraesCSU02G197200.1	4.8082995	17.998913	3.7433012	102.024635	0.0
TraesCSU02G197300	0	0	1	TraesCSU02G197300.1	0.0012243595	0.0067315586	5.4980245	0.039797015	0.0
TraesCSU02G197400	0	0	1	TraesCSU02G197400.1	0.03287017	0.1305894	3.9728847	0.776136	0.0
TraesCSU02G197500	0	0	1	TraesCSU02G197500.1	30.738997	23.97759	0.7800382	92.2158	0.581291
TraesCSU02G197600	0	0	1	TraesCSU02G197600.1	0.058589537	0.11310656	1.9304909	0.487205	0.0
TraesCSU02G197700	0	0	1	TraesCSU02G197700.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G197800	0	0	1	TraesCSU02G197800.1	0.008997895	0.04171626	4.6362243	0.236389	0.0
TraesCSU02G197900	0	0	1	TraesCSU02G197900.1	0.06654243	0.2519702	3.78661	1.4282111	0.0
TraesCSU02G198000	0	0	1	TraesCSU02G198000.1	0.16821341	0.673059	4.0012207	4.01621	0.0
TraesCSU02G198100	0	0	1	TraesCSU02G198100.1	0.008114692	0.024652239	3.037976	0.10060067	0.0
TraesCSU02G198200	0	0	1	TraesCSU02G198200.1	0.008240083	0.037196558	4.5140996	0.2184323	0.0
TraesCSU02G198300	0	0	1	TraesCSU02G198300.1	0.0071379747	0.025288595	3.542825	0.1379	0.0
TraesCSU02G198400	0	0	1	TraesCSU02G198400.1	0.060727894	0.056880873	0.9366515	0.22168566	0.0
TraesCSU02G198500	0	0	1	TraesCSU02G198500.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G198600	0	0	1	TraesCSU02G198600.1	0.8464199	0.47726887	0.56386775	2.3393166	0.20969416
TraesCSU02G198700	0	0	1	TraesCSU02G198700.1	0.05294607	0.057581954	1.0875586	0.26461333	0.0
TraesCSU02G198800	0	0	1	TraesCSU02G198800.1	0.8189801	3.1368444	3.830184	16.162886	0.0
TraesCSU02G199000	0	0	1	TraesCSU02G199000.1	0.23443767	0.37904847	1.6168412	1.2137923	0.0
TraesCSU02G199200	0	0	1	TraesCSU02G199200.1	0.51191413	1.1115477	2.1713557	4.9164	0.0
TraesCSU02G199300	0	0	1	TraesCSU02G199300.1	0.22108021	0.449999	2.035456	2.2108934	0.0
TraesCSU02G199400	0	0	1	TraesCSU02G199400.1	0.00462007	0.011394158	2.4662306	0.051214334	0.0
TraesCSU02G199500	0	0	1	TraesCSU02G199500.2	0.008702329	0.022378609	2.5715652	0.11064288	0.0
TraesCSU02G199600	0	0	1	TraesCSU02G199600.1	0.097712144	0.3430595	3.5109196	2.05891	0.0
TraesCSU02G199700	0	0	1	TraesCSU02G199700.1	0.0028879195	0.0053235535	1.843387	0.024276167	0.0
TraesCSU02G199800	0	0	1	TraesCSU02G199800.2	0.001180027	0.003325693	2.8183193	0.016358366	0.0
TraesCSU02G199900	0	0	1	TraesCSU02G199900.1	0.0	0.0	NaN	0.0	0.0
TraesCSU02G200000	0	0	1	TraesCSU02G200000.1	0.037837412	0.036918987	0.9757271	0.1645169	0.0
TraesCSU02G200100	0	0	1	TraesCSU02G200100.1	0.01115616	0.028122198	2.5207777	0.11330033	0.0
TraesCSU02G200200	0	0	1	TraesCSU02G200200.1	0.042442854	0.06291896	1.4824394	0.299325	0.0
TraesCSU02G200300	0	0	1	TraesCSU02G200300.1	0.030145472	0.020450922	0.6784077	0.10846287	0.0030325432
TraesCSU02G200400	0	0	1	TraesCSU02G200400.1	12.737933	8.066597	0.6332736	36.7459	1.0214653
TraesCSU02G200600	0	0	1	TraesCSU02G200600.1	0.0057368902	0.026111495	4.5515065	0.1494076	0.0
TraesCSU02G200700	0	0	1	TraesCSU02G200700.1	0.07328664	0.16592033	2.2639916	0.608845	0.0
TraesCSU02G200800	0	0	1	TraesCSU02G200800.1	0.48718348	1.0274718	2.1090038	3.9956434	0.0
TraesCSU02G200900	0	0	1	TraesCSU02G200900.1	1.028804	0.9494128	0.92283165	3.4955366	0.0
TraesCSU02G201000	0	0	1	TraesCSU02G201000.1	4.7513857	10.64441	2.240275	44.51165	0.0
TraesCSU02G201100	0	0	1	TraesCSU02G201100.1	12.372659	37.29224	3.0140846	185.132	0.0
TraesCSU02G201200	0	0	1	TraesCSU02G201200.1	0.09398702	0.1643779	1.7489426	0.67479366	0.0
TraesCSU02G201300	0	0	1	TraesCSU02G201300.1	0.49430862	1.4040896	2.8405118	6.954429	0.0
